Date,Close,Volume,PriceRange
2017-02-17,160.25,13177515,6.24
2017-02-24,163.83,5143540,4.2
2017-03-03,166,7753072,6.35
2017-03-10,166.41,7963771,3.59
2017-03-17,168.27,8352416,7.6
2017-03-24,162.75,8206153,6.96
2017-03-31,165.38,7044101,9.16
2017-04-07,166.26,5490795,3.75
2017-04-14,164.99,4438712,4.07
2017-04-21,167.8,5923363,5.27
2017-04-28,177.89,11129532,16.28
2017-05-05,180.3,5934677,5.1
2017-05-12,181.44,7064643,6.28
2017-05-19,176.41,7874051,7.62
2017-05-26,183.08,7123733,8.17
2017-06-02,187.58,6481977,7.43
2017-06-09,186.92,7304316,3.29
2017-06-16,189.96,6345931,7.16
2017-06-23,190.17,11183009,5.03
2017-06-30,188.13,8701465,4.32
2017-07-07,191.61,4104830,3.89
2017-07-14,192.56,5866978,3.83
2017-07-21,190.65,6305700,5.24
2017-07-28,187.79,8581962,13.24
2017-08-04,190.48,5976623,6.48
2017-08-11,189.43,5302385,4.44
2017-08-18,191.02,4529112,4.36
2017-08-25,192.68,6531524,5.4
2017-09-01,197.43,7939221,6.09
2017-09-08,193.85,5710640,7.1
2017-09-15,186.59,10020820,11.46
2017-09-22,182.86,12557780,8.12
2017-09-29,189.88,9189767,9
2017-10-06,193.22,5559758,4.87
2017-10-13,183.83,8480726,11.18
2017-10-20,194.69,10190800,16.52
2017-10-27,211.34,11067417,18.67
2017-11-03,211.8,6831737,6.47
2017-11-10,218.27,8102520,7.58
2017-11-17,220.83,7603662,6.3
2017-11-24,220.39,4522557,3.64
2017-12-01,232.34,13407562,17.15
2017-12-08,224.85,6943758,11.36
2017-12-15,226.21,11521977,7.87
2017-12-22,225.6,5835993,7.51
2017-12-29,225.01,3239988,4.38
2018-01-05,234.34,5084290,10.79
2018-01-12,239.82,7696020,9.67
2018-01-19,250.06,5955341,10.1
2018-01-26,258.19,6036582,10.53
2018-02-02,239.18,13948775,29.33
2018-02-09,231.71,11635345,16.07
2018-02-16,235.02,7308369,7.77
2018-02-23,235.24,4041946,3.94
2018-03-02,233.08,6397653,11.47
2018-03-09,232.8,7165205,6.03
2018-03-16,228.11,8629135,5.46
2018-03-23,215.63,6784839,15.39
2018-03-30,219.7,6076543,6.14
2018-04-06,224.78,8169823,13.82
2018-04-13,222.02,7939100,8.42
2018-04-20,226.07,6781681,9.57
2018-04-27,239.15,13872681,22.62
2018-05-04,233.18,7251691,17.2
2018-05-11,232.05,7528116,13.68
2018-05-18,231.87,5439708,4.78
2018-05-25,232.39,3945324,6.02
2018-06-01,221.5,4415839,11.65
2018-06-08,228.3,6056626,9.07
2018-06-15,245.16,9593353,19.43
2018-06-22,244.82,6230364,5.48
2018-06-29,238.03,6212140,11.97
2018-07-06,242.15,2773537,7.42
2018-07-13,250.51,6260183,12.42
2018-07-20,248.52,5318498,8.43
2018-07-27,249.48,6979243,10.89
2018-08-03,257.95,5892005,9.36
2018-08-10,260.04,3570030,6.31
2018-08-17,263.95,4772573,7.99
2018-08-24,265.38,3904588,5.19
2018-08-31,264.73,4075838,4.95
2018-09-07,271.9,6536000,10.43
2018-09-14,270.78,6387000,11.46
2018-09-21,272.52,7136374,7.01
2018-09-28,274.05,4976626,5.82
2018-10-05,275.92,3994938,4.89
2018-10-12,271.41,7097615,14.4
2018-10-19,279.15,5748995,15.74
2018-10-26,265.75,7910286,17
2018-11-02,268,10501082,19.93
2018-11-09,287.06,7125830,22.76
2018-11-16,286.33,6834555,13.18
2018-11-23,280.74,4120726,11.46
2018-11-30,290.07,7584451,18.12
2018-12-07,280.53,8815155,25.6
2018-12-14,275.58,7038474,12.61
2018-12-21,251.96,11994712,22.54
2018-12-28,259.08,5091862,16.51
2019-01-04,249.91,7102484,14.8
2019-01-11,256.64,9246171,15.76
2019-01-18,266.12,7090770,13.16
2019-01-25,272.68,6403734,10.6
2019-02-01,303.29,13091450,38.39
2019-02-08,304.25,7147711,11.27
2019-02-15,311.58,5192874,12.23
2019-02-22,316.79,4385895,8.35
2019-03-01,307.68,10672006,20.29
2019-03-08,295.04,11023753,22.17
2019-03-15,303,6167222,14.09
2019-03-22,301.51,5629565,11.58
2019-03-29,286.98,9172518,22.35
2019-04-05,293.31,5359369,8.99
2019-04-12,252.85,12834339,44.5
2019-04-19,239.62,21530377,40.33
2019-04-26,266.4,17644430,27.7
2019-05-03,261.7,9280892,12.74
2019-05-10,268.31,7326850,13.72
2019-05-17,265.07,8243394,11.94
2019-05-24,277.25,8219248,17.67
2019-05-31,277.98,6464618,10.33
2019-06-07,278.13,8470381,9.02
2019-06-14,285.32,6487212,9.02
2019-06-21,293.76,7521113,9.64
2019-06-28,282.21,8494291,19.32
2019-07-05,284.06,4382764,11.16
2019-07-12,310.48,7624764,31.08
2019-07-19,302.12,6287150,13.77
2019-07-26,299.98,8576115,23.7
2019-08-02,290.57,5494069,14.07
2019-08-09,287.33,5950911,11.76
2019-08-16,275.54,5650870,18.02
2019-08-23,260.38,6712908,19.52
2019-08-30,261.52,7305870,13.96
2019-09-06,249.38,7454142,13.27
2019-09-13,253.08,8786115,8.97
2019-09-20,252.09,9007797,9.28
2019-09-27,237.69,8393350,17.52
2019-10-04,241.79,6778739,7.25
2019-10-11,237.55,6497449,10.01
2019-10-18,249.4,8827623,17.05
2019-10-25,263.07,11022084,23.47
2019-11-01,270.75,7409696,12.7
2019-11-08,282.09,7027268,16.91
2019-11-15,297.82,7454086,20.89
2019-11-22,291.83,8363406,19.33
2019-11-29,288.66,5618143,7.44
2019-12-06,285.27,5928764,11.38
2019-12-13,284.12,5245857,8.97
2019-12-20,303,8998639,18.3
2019-12-27,306.42,2730657,6.16
2020-01-03,296.88,3920662,12.89
2020-01-10,307.74,7179933,14.49
2020-01-17,305.39,6242357,12.18
2020-01-24,297.28,4168471,12.81
2020-01-31,265.28,13782135,32.12
2020-02-07,276.48,9145993,30.39
2020-02-14,297.82,9054683,27.08
2020-02-21,294.71,6311906,14.35
2020-02-28,257.09,11519970,34.15
2020-03-06,282.19,17780743,47.14
2020-03-13,270.34,14868385,38.11
2020-03-20,191.59,17668234,62.29
2020-03-27,222.96,15179240,67.76
2020-04-03,203.3,11680857,36.66
2020-04-10,242.46,9705093,36.65
2020-04-17,267.82,10279000,42.25
2020-04-24,264.12,7368205,23.91
2020-05-01,269.57,9004352,23.98
2020-05-08,274.33,5300121,13.81
2020-05-15,278.09,6655476,18.54
2020-05-22,277.11,5433948,12.19
2020-05-29,294.11,5758816,19.12
2020-06-05,287.89,7321281,19.78
2020-06-12,265.74,7962561,42.36
2020-06-19,266.43,7589522,22.3
2020-06-26,255.65,6852470,17.34
2020-07-03,267,4679567,17.19
2020-07-10,255,5080525,17.88
2020-07-17,266.37,6804293,13.21
2020-07-24,270.49,5981763,14.87
2020-07-31,273.8,6895388,22.04
2020-08-07,276.66,5177684,10.46
2020-08-14,283.23,4244102,11.76
2020-08-21,284.63,4181872,5.75
2020-08-28,277.28,4946736,20.2
2020-09-04,276.22,6740496,13.87
2020-09-11,258.03,4647763,20.79
2020-09-18,264.19,6678637,10.68
2020-09-25,255.25,7848331,14.52
2020-10-02,275.01,5589472,24.7
2020-10-09,294.41,4836069,21.77
2020-10-16,296.87,4476171,13.75
2020-10-23,310.76,5333952,21.54
2020-10-30,272.8,7600566,39.24
2020-11-06,313.32,11911389,63.66
2020-11-13,332.96,7820930,23.25
2020-11-20,305.62,7656718,33.53
2020-11-27,312.8,4186400,11.22
2020-12-04,323.27,6328187,17.56
2020-12-11,311.4,5948506,14.04
2020-12-18,308.64,7400123,9.82
2020-12-25,308.67,3160579,13.07
2021-01-01,321.09,2813222,12.73
2021-01-08,337.08,6858078,32.67
2021-01-15,326.42,5247629,21.6
2021-01-22,314.09,4076149,16.91
2021-01-29,296.98,8557409,30.29
2021-02-05,290.85,7605781,18.05
2021-02-12,290.68,6786881,16.38
2021-02-19,294.97,4580075,10.13
2021-02-26,303.19,7410351,22.99
2021-03-05,333.6,7628601,29.42
2021-03-12,341.72,6022232,14.42
2021-03-19,354.13,8640922,22.65
2021-03-26,371.31,7929981,26.91
2021-04-02,353.76,5462357,27.25
2021-04-09,361.01,4201252,12.28
2021-04-16,375.62,4389982,18.79
2021-04-23,381.95,7165908,12.31
2021-04-30,379.39,4314622,10.35
2021-05-07,396.57,5231597,15.6
2021-05-14,393.93,4891017,17.16
2021-05-21,396.08,3959006,10.9
2021-05-28,398.22,5822956,9.49
2021-06-04,393.2,3498836,8.71
2021-06-11,383.87,4809283,15.29
2021-06-18,369.21,6031598,19.15
2021-06-25,380.82,5911927,13.12
2021-07-02,387.2,5904631,11.39
2021-07-09,388.61,4039562,10.69
2021-07-16,393.59,6265796,17.73
2021-07-23,382.29,6401408,18.12
2021-07-30,384.01,4383930,12.72
2021-08-06,379.45,4732099,23.25
2021-08-13,367.49,5877637,17.99
2021-08-20,377.99,3815752,15.67
2021-08-27,372.67,3362595,10.68
2021-09-03,378.73,6062910,18.17
2021-09-10,357.51,4401664,24.4
2021-09-17,379.52,6926054,23.1
2021-09-24,381.33,4474208,9.64
2021-10-01,375.93,6159645,28.06
2021-10-08,386.17,5012134,22.62
2021-10-15,393.05,5813074,29.16
2021-10-22,433.34,7141437,48.66
2021-10-29,435.13,4797904,10.85
2021-11-05,422.06,5323638,25.94
2021-11-12,437.01,4172351,16.73
2021-11-19,415.21,6400649,24.14
2021-11-26,415.52,3421963,14.64
2021-12-03,395,7946814,26.85
2021-12-10,431,5687744,32.47
2021-12-17,445.1,5829877,26.15
2021-12-24,455.71,3156347,26.93
2021-12-31,463.54,2750658,14.18
2022-01-07,434.99,5838237,40.72
2022-01-14,452.14,4348678,24.2
2022-01-21,441.56,4628651,21.27
2022-01-28,442.09,8712822,31.79
2022-02-04,446.26,6784194,25.29
2022-02-11,447.91,5098577,27.33
2022-02-18,446.24,4616352,20.85
2022-02-25,453.69,3807184,23.13
2022-03-04,476.84,6636376,37.83
2022-03-11,465.26,6789987,26.19
2022-03-18,478.02,8139530,28.09
2022-03-25,480.76,6103265,23.87
2022-04-01,499.33,6289809,28.93
2022-04-08,520.67,6349204,40.61
2022-04-15,516.72,4447101,17.13
2022-04-22,502.63,5377973,31.68
2022-04-29,501.93,5589953,26.68
2022-05-06,504.64,5095975,28.85
2022-05-13,486.45,5924061,30.51
2022-05-20,492.85,5399758,32.45
2022-05-27,520.55,5797278,31.21
2022-06-03,493.26,6683323,32.28
2022-06-10,482.83,4023252,28.1
2022-06-17,444.32,6539870,32.8
2022-06-24,469.87,6030168,25.55
2022-07-01,485.98,5631226,24.43
2022-07-08,484.29,3455698,29.18
2022-07-15,488.92,4130097,32.47
2022-07-22,459.6,6830224,47.96
2022-07-29,477.1,4523488,20.41
2022-08-05,475.13,4051959,18.23
2022-08-12,491.7,3593731,20.45
2022-08-19,503.54,2576718,20.29
2022-08-26,483.48,3548544,30.68
2022-09-02,481.99,4390558,16.09
2022-09-09,493.6,3290214,24.85
2022-09-16,480.23,4749719,30.86
2022-09-23,453.85,3892339,37.96
2022-09-30,454.24,5041478,30.59
2022-10-07,467.06,4240537,27.66
2022-10-14,470.77,4203379,26.33
2022-10-21,511.04,7105081,50.12
2022-10-28,543.65,5874452,30.6
2022-11-04,526.66,4947981,29.91
2022-11-11,491.36,6558558,56.72
2022-11-18,495.32,8583380,25.26
2022-11-25,513.86,3536565,20.7
2022-12-02,523.6,5734279,26.41
2022-12-09,524.92,5206812,17.77
2022-12-16,502.05,6857267,52.51
2022-12-23,514.29,3542753,19.67
2022-12-30,512.97,1988396,13.4
2023-01-06,475.48,6883045,47.33
2023-01-13,483,5744732,21.64
2023-01-20,479.49,3900059,16.9
2023-01-27,492.53,6668781,30.03
2023-02-03,477.71,6231277,35.83
2023-02-10,490.78,4600783,23.44
2023-02-17,495.04,3759356,16.77
2023-02-24,478.03,4116934,21.16
2023-03-03,470.24,5533731,19.96
2023-03-10,454.56,6430047,23.8
2023-03-17,463.17,6665413,18.53
2023-03-24,456.69,6061060,34.58
2023-03-31,459.81,4892724,20.74
2023-04-07,483.54,4315554,23.98
2023-04-14,484.46,4974896,18.9
2023-04-21,450.74,8194825,41.14
2023-04-28,468.65,6023582,24.49
2023-05-05,464.47,4028775,24.98
2023-05-12,457.46,3453140,15.06
2023-05-19,457.83,4725409,16.63
2023-05-26,450.08,3465667,15.18
